Block_Name,Block_Nr,exp_subject_id,rec_session_id,session_nr,Task_Name,Task_Nr,times,Trial_Id,Trial_Nr,variable_name,values,,,,,
block_1,1,298508,326219,1,blink,8,1634647107063,1,1,XYTC,,,,,,
block_1,1,298508,326219,1,blink,8,1634647135778,1,1,XYTC,122.08179473877,231.831036508083,1634647135763,1,,
block_1,1,298508,326219,1,blink,8,1634647135845,1,1,XYTC,171.074724197388,212.791523337364,1634647135796,1,,
block_1,1,298508,326219,1,blink,8,1634647135875,1,1,XYTC,130.267424583435,210.673490166664,1634647135862,1,,
block_1,1,298508,326219,1,blink,8,1634647135928,1,1,XYTC,146.089496612549,227.929213643074,1634647135895,0.948622806034107,,
block_1,1,298508,326219,1,blink,8,1634647135954,1,1,XYTC,150.608439445496,215.649658441544,1634647135932,0.949130044084785,,
block_1,1,298508,326219,1,blink,8,1634647135991,1,1,XYTC,223.241972923279,252.337637543678,1634647135965,0.939256759224617,,
block_1,1,298508,326219,1,blink,8,1634647136023,1,1,XYTC,274.705495834351,237.015303969383,1634647135998,0.939855058135658,,
block_1,1,298508,326219,1,blink,8,1634647136060,1,1,XYTC,670.534180998802,391.476599872112,1634647136031,0.940447553108161,,
block_1,1,298508,326219,1,blink,8,1634647136119,1,1,XYTC,664.150003194809,448.629447352141,1634647136073,1,,
block_1,1,298508,326219,1,blink,8,1634647136167,1,1,XYTC,715.743752717972,477.962483279407,1634647136140,1,,
block_1,1,298508,326219,1,blink,8,1634647136199,1,1,XYTC,736.894538551569,377.595571428537,1634647136174,1,,
block_1,1,298508,326219,1,blink,8,1634647136229,1,1,XYTC,768.344671726227,343.056316673756,1634647136207,1,,
block_1,1,298508,326219,1,blink,8,1634647136258,1,1,XYTC,763.560992181301,384.647890180349,1634647136240,1,,
block_1,1,298508,326219,1,blink,8,1634647136297,1,1,XYTC,691.960699260235,459.856078773737,1634647136273,1,,
block_1,1,298508,326219,1,blink,8,1634647136332,1,1,XYTC,696.616595685482,476.942591741681,1634647136306,1,,
block_1,1,298508,326219,1,blink,8,1634647136354,1,1,XYTC,686.623470783234,399.280024319887,1634647136339,1,,
block_1,1,298508,326219,1,blink,8,1634647136413,1,1,XYTC,739.082838892937,416.613779962063,1634647136384,1,,
block_1,1,298508,326219,1,blink,8,1634647136443,1,1,XYTC,738.926840275526,407.188068330288,1634647136418,1,,
block_1,1,298508,326219,1,blink,8,1634647136472,1,1,XYTC,680.686089992523,377.099449932575,1634647136451,1,,
block_1,1,298508,326219,1,blink,8,1634647136511,1,1,XYTC,769.919916987419,390.411474555731,1634647136484,1,,
block_1,1,298508,326219,1,blink,8,1634647136560,1,1,XYTC,704.75789129734,397.879515588284,1634647136517,1,,
block_1,1,298508,326219,1,blink,8,1634647136608,1,1,XYTC,737.108113467693,387.823833525181,1634647136584,1,,
block_1,1,298508,326219,1,blink,8,1634647136636,1,1,XYTC,758.567019402981,373.480935394764,1634647136617,1,,
block_1,1,298508,326219,1,blink,8,1634647136679,1,1,XYTC,745.811144113541,407.014049962163,1634647136650,1,,
block_1,1,298508,326219,1,blink,8,1634647136721,1,1,XYTC,770.119489431381,377.449230104685,1634647136700,1,,
block_1,1,298508,326219,1,blink,8,1634647136758,1,1,XYTC,717.909505069256,405.641704425216,1634647136733,1,,
block_1,1,298508,326219,1,blink,8,1634647136795,1,1,XYTC,718.347250968218,406.80229626596,1634647136766,1,,
block_1,1,298508,326219,1,blink,8,1634647136813,1,1,XYTC,735.430747121572,408.654244244099,1634647136799,1,,
block_1,1,298508,326219,1,blink,8,1634647136865,1,1,XYTC,761.312938928604,404.149628430605,1634647136832,1,,
block_1,1,298508,326219,1,blink,8,1634647136891,1,1,XYTC,772.780766487122,377.506864070892,1634647136869,1,,
block_1,1,298508,326219,1,blink,8,1634647136955,1,1,XYTC,800.21865427494,464.275531098247,1634647136903,1,,
block_1,1,298508,326219,1,blink,8,1634647136987,1,1,XYTC,757.824414968491,451.960523799062,1634647136969,1,,
block_1,1,298508,326219,1,blink,8,1634647137030,1,1,XYTC,799.591162204743,372.02550843358,1634647137002,0.992676040875491,,
block_1,1,298508,326219,1,blink,8,1634647137065,1,1,XYTC,781.122978329659,430.201264098287,1634647137035,0.992749147704372,,
block_1,1,298508,326219,1,blink,8,1634647137095,1,1,XYTC,756.078546345234,426.588315144181,1634647137069,1,,
block_1,1,298508,326219,1,blink,8,1634647137122,1,1,XYTC,738.769229650498,470.781785622239,1634647137102,1,,
block_1,1,298508,326219,1,blink,8,1634647137153,1,1,XYTC,770.99929690361,413.256579637527,1634647137135,1,,
block_1,1,298508,326219,1,blink,8,1634647137202,1,1,XYTC,704.254684746265,384.89930704236,1634647137168,1,,
block_1,1,298508,326219,1,blink,8,1634647137277,1,1,XYTC,765.903936624527,456.233700597659,1634647137235,0.974838324163551,,
block_1,1,298508,326219,1,blink,8,1634647137319,1,1,XYTC,790.051617622376,427.569105103612,1634647137301,0.975088373876263,,
block_1,1,298508,326219,1,blink,8,1634647137346,1,1,XYTC,761.3541457057,414.147599413991,1634647137334,1,,
block_1,1,298508,326219,1,blink,8,1634647137388,1,1,XYTC,747.522514164448,412.518019974232,1634647137367,1,,
block_1,1,298508,326219,1,blink,8,1634647137424,1,1,XYTC,737.291219830513,400.296836346388,1634647137401,1,,
block_1,1,298508,326219,1,blink,8,1634647137467,1,1,XYTC,713.717770278454,474.206383153796,1634647137434,0.956049836798243,,
block_1,1,298508,326219,1,blink,8,1634647137497,1,1,XYTC,709.24418091774,440.937030315399,1634647137471,0.956484557153223,,
block_1,1,298508,326219,1,blink,8,1634647137520,1,1,XYTC,758.716633021832,453.052245941944,1634647137505,0.944666233212448,,
block_1,1,298508,326219,1,blink,8,1634647137582,1,1,XYTC,710.281965136528,409.658443182707,1634647137549,0.945211991813154,,
block_1,1,298508,326219,1,blink,8,1634647137601,1,1,XYTC,725.006564408541,474.98991843313,1634647137586,0.945752441605838,,
block_1,1,298508,326219,1,blink,8,1634647137643,1,1,XYTC,715.592662543058,462.092395685613,1634647137619,1,,
block_1,1,298508,326219,1,blink,8,1634647137686,1,1,XYTC,716.984074562788,469.780553877354,1634647137653,1,,
block_1,1,298508,326219,1,blink,8,1634647137712,1,1,XYTC,726.328984647989,405.374382063746,1634647137690,1,,
block_1,1,298508,326219,1,blink,8,1634647137749,1,1,XYTC,719.76412653923,385.115922242403,1634647137723,1,,
block_1,1,298508,326219,1,blink,8,1634647137783,1,1,XYTC,698.419742882252,395.876133441925,1634647137756,1,,
block_1,1,298508,326219,1,blink,8,1634647137807,1,1,XYTC,729.995164051652,463.439913187176,1634647137789,1,,
block_1,1,298508,326219,1,blink,8,1634647137870,1,1,XYTC,702.680649161339,470.399523898959,1634647137822,0.934080907095836,,
block_1,1,298508,326219,1,blink,8,1634647137897,1,1,XYTC,746.092797517777,503.739167377353,1634647137888,0.934729341568386,,
block_1,1,298508,326219,1,blink,8,1634647137951,1,1,XYTC,720.661880001426,416.48715287447,1634647137922,1,,
block_1,1,298508,326219,1,blink,8,1634647137981,1,1,XYTC,723.238281905651,403.725202381611,1634647137955,1,,
block_1,1,298508,326219,1,blink,8,1634647138015,1,1,XYTC,764.898888766766,363.406974077225,1634647137988,0.908601730568926,,
block_1,1,298508,326219,1,blink,8,1634647138046,1,1,XYTC,719.919807314873,415.195605531335,1634647138021,0.909495033269901,,
block_1,1,298508,326219,1,blink,8,1634647138081,1,1,XYTC,740.201899409294,388.783749192953,1634647138054,1,,
block_1,1,298508,326219,1,blink,8,1634647138124,1,1,XYTC,733.897910267115,383.321316540241,1634647138088,1,,
block_1,1,298508,326219,1,blink,8,1634647138183,1,1,XYTC,722.662454545498,413.375049456954,1634647138154,0.978848515767933,,
block_1,1,298508,326219,1,blink,8,1634647138213,1,1,XYTC,709.957664608955,390.366098284721,1634647138187,0.979058923273118,,
block_1,1,298508,326219,1,blink,8,1634647138235,1,1,XYTC,713.263185471296,426.283465325832,1634647138221,0.979267248625043,,
block_1,1,298508,326219,1,blink,8,1634647138278,1,1,XYTC,770.58652639389,392.635897547007,1634647138253,1,,
block_1,1,298508,326219,1,blink,8,1634647138315,1,1,XYTC,723.759799227119,349.361325055361,1634647138286,1,,
block_1,1,298508,326219,1,blink,8,1634647138362,1,1,XYTC,738.786779344082,385.797290503979,1634647138319,1,,
block_1,1,298508,326219,1,blink,8,1634647138394,1,1,XYTC,752.433754205704,394.802934676409,1634647138385,1,,
block_1,1,298508,326219,1,blink,8,1634647138447,1,1,XYTC,717.269838452339,377.427363395691,1634647138418,0.977020339011979,,
block_1,1,298508,326219,1,blink,8,1634647138476,1,1,XYTC,732.940191328526,361.689200252295,1634647138451,0.977248828586343,,
block_1,1,298508,326219,1,blink,8,1634647138503,1,1,XYTC,704.285801053047,367.336329817772,1634647138484,1,,
block_1,1,298508,326219,1,blink,8,1634647138545,1,1,XYTC,698.20135474205,322.066408395767,1634647138517,1,,
block_1,1,298508,326219,1,blink,8,1634647138578,1,1,XYTC,754.50896859169,357.485025376081,1634647138550,1,,
block_1,1,298508,326219,1,blink,8,1634647138628,1,1,XYTC,699.384281337261,396.377545595169,1634647138583,0.970414906858411,,
block_1,1,298508,326219,1,blink,8,1634647138673,1,1,XYTC,732.867382764816,388.838224858046,1634647138649,0.970708591317192,,
block_1,1,298508,326219,1,blink,8,1634647138700,1,1,XYTC,730.787018537521,387.719777226448,1634647138682,1,,
block_1,1,298508,326219,1,blink,8,1634647138751,1,1,XYTC,730.613800808787,382.593237608671,1634647138715,1,,
block_1,1,298508,326219,1,blink,8,1634647138809,1,1,XYTC,701.364620625973,433.455539681017,1634647138781,0.850753534869854,,
block_1,1,298508,326219,1,blink,8,1634647138835,1,1,XYTC,734.121060669422,454.882905771956,1634647138814,0.852164966056441,,
block_1,1,298508,326219,1,blink,8,1634647138872,1,1,XYTC,721.664206087589,436.159938946366,1634647138847,0.941397183553239,,
block_1,1,298508,326219,1,blink,8,1634647138909,1,1,XYTC,727.838928848505,407.199122384191,1634647138880,0.941974710604247,,
block_1,1,298508,326219,1,blink,8,1634647138939,1,1,XYTC,757.640874087811,417.997337132692,1634647138914,0.976355807600108,,
block_1,1,298508,326219,1,blink,8,1634647138968,1,1,XYTC,736.941691786051,426.536810025573,1634647138947,0.976590865798924,,
block_1,1,298508,326219,1,blink,8,1634647138994,1,1,XYTC,738.221608400345,442.796286474913,1634647138980,0.976823600792337,,
block_1,1,298508,326219,1,blink,8,1634647139044,1,1,XYTC,745.1255017519,421.306683495641,1634647139013,0.913471792994545,,
block_1,1,298508,326219,1,blink,8,1634647139072,1,1,XYTC,714.693324565887,409.087223187089,1634647139049,0.91431205959911,,
block_1,1,298508,326219,1,blink,8,1634647139099,1,1,XYTC,742.783211767673,390.707114338875,1634647139082,0.915144411945372,,
block_1,1,298508,326219,1,blink,8,1634647139145,1,1,XYTC,745.628061890602,410.035622119904,1634647139115,0.865531031851807,,
block_1,1,298508,326219,1,blink,8,1634647139193,1,1,XYTC,707.366833090782,421.438812464476,1634647139149,0.866826002908535,,
block_1,1,298508,326219,1,blink,8,1634647139245,1,1,XYTC,734.657566845417,411.617418006063,1634647139215,0.966664276147524,,
block_1,1,298508,326219,1,blink,8,1634647139273,1,1,XYTC,689.564263522625,386.376828700304,1634647139249,0.966994882762363,,
block_1,1,298508,326219,1,blink,8,1634647139303,1,1,XYTC,707.170044779778,411.8747189641,1634647139283,1,,
block_1,1,298508,326219,1,blink,8,1634647139349,1,1,XYTC,727.636643350124,403.671608492732,1634647139316,1,,
block_1,1,298508,326219,1,blink,8,1634647139366,1,1,XYTC,677.595943808556,409.515813365579,1634647139353,1,,
block_1,1,298508,326219,1,blink,8,1634647139416,1,1,XYTC,708.050487935543,424.823176860809,1634647139386,0.927957669409818,,
block_1,1,298508,326219,1,blink,8,1634647139464,1,1,XYTC,691.692698299885,435.517464391887,1634647139423,0.928665244910698,,
block_1,1,298508,326219,1,blink,8,1634647139518,1,1,XYTC,756.356466114521,390.039921551943,1634647139490,0.963888662327779,,
block_1,1,298508,326219,1,blink,8,1634647139548,1,1,XYTC,751.879186034203,439.154461026192,1634647139523,0.964246547942051,,
block_1,1,298508,326219,1,blink,8,1634647139579,1,1,XYTC,731.517042070627,490.082750469446,1634647139556,1,,
block_1,1,298508,326219,1,blink,8,1634647139617,1,1,XYTC,724.611876681447,448.468418419361,1634647139589,1,,
block_1,1,298508,326219,1,blink,8,1634647139635,1,1,XYTC,710.999604910612,425.795779377222,1634647139622,1,,
block_1,1,298508,326219,1,blink,8,1634647139697,1,1,XYTC,735.5739569664,387.450040876865,1634647139655,0.93273841854003,,
block_1,1,298508,326219,1,blink,8,1634647139755,1,1,XYTC,715.622943341732,409.887949749827,1634647139722,1,,
block_1,1,298508,326219,1,blink,8,1634647139781,1,1,XYTC,720.024200230837,429.584305733442,1634647139759,1,,
block_1,1,298508,326219,1,blink,8,1634647139817,1,1,XYTC,700.642763078213,412.380174547434,1634647139792,1,,
block_1,1,298508,326219,1,blink,8,1634647139839,1,1,XYTC,696.765348315239,411.10268868506,1634647139825,1,,
block_1,1,298508,326219,1,blink,8,1634647139887,1,1,XYTC,662.543397545815,382.253804057837,1634647139858,0.868758646669312,,
block_1,1,298508,326219,1,blink,8,1634647139919,1,1,XYTC,688.245842456818,403.380139544606,1634647139891,0.870004732609437,,
block_1,1,298508,326219,1,blink,8,1634647139969,1,1,XYTC,689.474267363548,455.072461254895,1634647139927,0.982782496391465,,
block_1,1,298508,326219,1,blink,8,1634647140010,1,1,XYTC,742.423402816057,403.44923324883,1634647139994,0.982953937700952,,
block_1,1,298508,326219,1,blink,8,1634647140053,1,1,XYTC,694.337656795979,380.96079826355,1634647140027,1,,
block_1,1,298508,326219,1,blink,8,1634647140085,1,1,XYTC,718.331336081028,406.052595376968,1634647140060,1,,
block_1,1,298508,326219,1,blink,8,1634647140113,1,1,XYTC,737.566811442375,436.510941199958,1634647140093,0.994606978420662,,
block_1,1,298508,326219,1,blink,8,1634647140175,1,1,XYTC,762.237378358841,483.301157131791,1634647140126,0.994660836650898,,
block_1,1,298508,326219,1,blink,8,1634647140214,1,1,XYTC,694.547118544579,368.457110971212,1634647140192,1,,
block_1,1,298508,326219,1,blink,8,1634647140261,1,1,XYTC,733.362829685211,397.084850817919,1634647140226,1,,
block_1,1,298508,326219,1,blink,8,1634647140321,1,1,XYTC,731.045564711094,438.96173927933,1634647140292,0.970814620295512,,
block_1,1,298508,326219,1,blink,8,1634647140350,1,1,XYTC,720.226442813873,428.505739197135,1634647140325,0.971104365767414,,
block_1,1,298508,326219,1,blink,8,1634647140380,1,1,XYTC,731.187882050872,374.179295450449,1634647140358,1,,
block_1,1,298508,326219,1,blink,8,1634647140424,1,1,XYTC,746.648320555687,373.164374381304,1634647140391,1,,
block_1,1,298508,326219,1,blink,8,1634647140442,1,1,XYTC,754.646952152252,381.457570195198,1634647140428,1,,
block_1,1,298508,326219,1,blink,8,1634647140489,1,1,XYTC,748.684272766113,426.131209731102,1634647140461,0.89456954767204,,
block_1,1,298508,326219,1,blink,8,1634647140526,1,1,XYTC,707.712910473347,439.663934893906,1634647140494,0.895594258097715,,
block_1,1,298508,326219,1,blink,8,1634647140558,1,1,XYTC,702.824740111828,360.479202121496,1634647140530,0.89551334827645,,
block_1,1,298508,326219,1,blink,8,1634647140584,1,1,XYTC,788.008053302765,393.625518679619,1634647140564,0.896531187019119,,
block_1,1,298508,326219,1,blink,8,1634647140619,1,1,XYTC,749.886830449104,395.605847239494,1634647140597,0.897539371449895,,
block_1,1,298508,326219,1,blink,8,1634647140647,1,1,XYTC,734.893493950367,381.689118593931,1634647140630,0.898537988081608,,
block_1,1,298508,326219,1,blink,8,1634647140696,1,1,XYTC,712.211597263813,381.209030002356,1634647140663,1,,
block_1,1,298508,326219,1,blink,8,1634647140725,1,1,XYTC,694.498291611671,398.41515943408,1634647140700,1,,
block_1,1,298508,326219,1,blink,8,1634647140759,1,1,XYTC,682.196495532989,400.867496430874,1634647140734,1,,
block_1,1,298508,326219,1,blink,8,1634647140800,1,1,XYTC,714.678957313299,389.861346781254,1634647140778,1,,
block_1,1,298508,326219,1,blink,8,1634647140841,1,1,XYTC,765.457649230957,473.602358065546,1634647140811,0.962138951627422,,
block_1,1,298508,326219,1,blink,8,1634647140875,1,1,XYTC,784.936859607697,454.929193574935,1634647140845,0.962514013964321,,
block_1,1,298508,326219,1,blink,8,1634647140906,1,1,XYTC,759.77265894413,485.514539480209,1634647140879,0.962885395630825,,
block_1,1,298508,326219,1,blink,8,1634647140942,1,1,XYTC,736.459504365921,429.710550606251,1634647140912,0.985814104825069,,
block_1,1,298508,326219,1,blink,8,1634647140972,1,1,XYTC,739.035155922174,414.010551944375,1634647140946,0.985955465691089,,
block_1,1,298508,326219,1,blink,8,1634647140993,1,1,XYTC,729.201017618179,427.899352088571,1634647140980,0.986095422825901,,
block_1,1,298508,326219,1,blink,8,1634647141051,1,1,XYTC,783.062344193459,384.974315017462,1634647141012,0.95607019957691,,
block_1,1,298508,326219,1,blink,8,1634647141099,1,1,XYTC,738.701161891222,418.297633901238,1634647141078,1,,
block_1,1,298508,326219,1,blink,8,1634647141144,1,1,XYTC,749.613604545593,410.095482319593,1634647141111,1,,
block_1,1,298508,326219,1,blink,8,1634647141172,1,1,XYTC,796.702905893326,414.917155355215,1634647141148,0.904740578767392,,
block_1,1,298508,326219,1,blink,8,1634647141201,1,1,XYTC,796.37877702713,379.088227450848,1634647141181,0.905670708595456,,
block_1,1,298508,326219,1,blink,8,1634647141231,1,1,XYTC,785.096064805984,370.22712752223,1634647141215,0.906591973727177,,
block_1,1,298508,326219,1,blink,8,1634647141283,1,1,XYTC,763.367047011852,348.948056995869,1634647141248,1,,
block_1,1,298508,326219,1,blink,8,1634647141335,1,1,XYTC,778.189510703087,368.265809118748,1634647141317,1,,
block_1,1,298508,326219,1,blink,8,1634647141386,1,1,XYTC,762.536710202694,430.306294374168,1634647141350,0.96165576928758,,
block_1,1,298508,326219,1,blink,8,1634647141427,1,1,XYTC,762.090441584587,400.970499962568,1634647141416,0.962035572302768,,
block_1,1,298508,326219,1,blink,8,1634647141473,1,1,XYTC,711.309492588043,427.176483348012,1634647141449,0.917554852870666,,
block_1,1,298508,326219,1,blink,8,1634647141510,1,1,XYTC,786.940072774887,414.341590180993,1634647141482,0.918362477798136,,
block_1,1,298508,326219,1,blink,8,1634647141532,1,1,XYTC,733.194518387318,382.653493434191,1634647141515,0.948818256023942,,
block_1,1,298508,326219,1,blink,8,1634647141580,1,1,XYTC,750.079131424427,412.770030274987,1634647141548,0.949323589195994,,
block_1,1,298508,326219,1,blink,8,1634647141631,1,1,XYTC,743.39935541153,423.125737532973,1634647141602,1,,
block_1,1,298508,326219,1,blink,8,1634647141652,1,1,XYTC,743.027295470238,422.147569432855,1634647141636,1,,
block_1,1,298508,326219,1,blink,8,1634647141693,1,1,XYTC,706.275074779987,420.323855057359,1634647141669,1,,
block_1,1,298508,326219,1,blink,8,1634647141716,1,1,XYTC,750.265982151032,420.068699866533,1634647141702,1,,
block_1,1,298508,326219,1,blink,8,1634647141763,1,1,XYTC,770.313949584961,371.222756803036,1634647141735,1,,
block_1,1,298508,326219,1,blink,8,1634647141793,1,1,XYTC,735.501399189234,339.077179133892,1634647141768,1,,
block_1,1,298508,326219,1,blink,8,1634647141823,1,1,XYTC,763.948721587658,393.420691788197,1634647141801,0.778721932368848,,
block_1,1,298508,326219,1,blink,8,1634647141862,1,1,XYTC,728.269553482533,398.185763508081,1634647141834,0.780813460110165,,
block_1,1,298508,326219,1,blink,8,1634647141888,1,1,XYTC,791.762931346893,389.491872489452,1634647141867,0.782886354537284,,
block_1,1,298508,326219,1,blink,8,1634647141925,1,1,XYTC,668.394990563393,423.28197285533,1634647141901,0.864273996382245,,
block_1,1,298508,326219,1,blink,8,1634647141961,1,1,XYTC,666.910956501961,469.740785099566,1634647141934,0.865585647611226,,
block_1,1,298508,326219,1,blink,8,1634647141987,1,1,XYTC,806.833367943764,425.38867034018,1634647141967,1,,
block_1,1,298508,326219,1,blink,8,1634647142030,1,1,XYTC,762.286065816879,455.728690512478,1634647142000,1,,
block_1,1,298508,326219,1,blink,8,1634647142058,1,1,XYTC,748.391211926937,371.071553975344,1634647142038,1,,
block_1,1,298508,326219,1,blink,8,1634647142099,1,1,XYTC,739.476340413094,446.658440306783,1634647142068,1,,
block_1,1,298508,326219,1,blink,8,1634647142128,1,1,XYTC,770.275765657425,490.300991758704,1634647142103,1,,
block_1,1,298508,326219,1,blink,8,1634647142160,1,1,XYTC,746.920393109322,478.332921490073,1634647142136,1,,
block_1,1,298508,326219,1,blink,8,1634647142199,1,1,XYTC,856.298983097076,408.287348225713,1634647142170,0.940319691561606,,
block_1,1,298508,326219,1,blink,8,1634647142228,1,1,XYTC,773.8307762146,372.292059659958,1634647142203,0.940904881162893,,
block_1,1,298508,326219,1,blink,8,1634647142255,1,1,XYTC,713.945174664259,443.593034986407,1634647142236,0.992847025217243,,
block_1,1,298508,326219,1,blink,8,1634647142294,1,1,XYTC,715.549079328775,460.294089373201,1634647142269,0.992918428329311,,
block_1,1,298508,326219,1,blink,8,1634647142347,1,1,XYTC,781.266669631004,371.787978708744,1634647142304,0.954867970300772,,
block_1,1,298508,326219,1,blink,8,1634647142386,1,1,XYTC,769.773752689362,400.687979534268,1634647142370,0.955314248701128,,
block_1,1,298508,326219,1,blink,8,1634647142435,1,1,XYTC,743.787833154202,437.804057635367,1634647142403,0.967845357172942,,
block_1,1,298508,326219,1,blink,8,1634647142477,1,1,XYTC,753.039737641811,485.889723524451,1634647142440,0.968164344440878,,
block_1,1,298508,326219,1,blink,8,1634647142538,1,1,XYTC,738.917566537857,485.208056867123,1634647142506,0.771606200850732,,
block_1,1,298508,326219,1,blink,8,1634647142566,1,1,XYTC,736.365566700697,445.73317207396,1634647142542,0.773760959857489,,
block_1,1,298508,326219,1,blink,8,1634647142591,1,1,XYTC,723.464638218284,448.932323651388,1634647142576,0.775896597912462,,
block_1,1,298508,326219,1,blink,8,1634647142637,1,1,XYTC,743.773089051247,391.878964751959,1634647142609,0.99413876423508,,
block_1,1,298508,326219,1,blink,8,1634647142674,1,1,XYTC,760.318338274956,402.669132873416,1634647142651,0.994197291565124,,
block_1,1,298508,326219,1,blink,8,1634647142709,1,1,XYTC,723.837431743741,414.008144661784,1634647142684,0.903821703244382,,
block_1,1,298508,326219,1,blink,8,1634647142742,1,1,XYTC,736.469264924526,425.204080715776,1634647142717,0.904760586300455,,
block_1,1,298508,326219,1,blink,8,1634647142770,1,1,XYTC,706.010630428791,399.559108167887,1634647142750,0.850995830178981,,
block_1,1,298508,326219,1,blink,8,1634647142821,1,1,XYTC,758.038256764412,383.089761435986,1634647142784,0.852428737002327,,
block_1,1,298508,326219,1,blink,8,1634647142902,1,1,XYTC,748.370271921158,429.088244587183,1634647142850,0.750494989576086,,
block_1,1,298508,326219,1,blink,8,1634647142938,1,1,XYTC,806.367838382721,420.124986022711,1634647142917,0.752835867956971,,
block_1,1,298508,326219,1,blink,8,1634647142968,1,1,XYTC,793.005738258362,350.876290351152,1634647142950,0.817159852640692,,
block_1,1,298508,326219,1,blink,8,1634647143022,1,1,XYTC,805.425020456314,336.418506503105,1634647142983,0.818905475740531,,
block_1,1,298508,326219,1,blink,8,1634647143081,1,1,XYTC,727.545084133744,453.857527859509,1634647143049,0.802647769077393,,
block_1,1,298508,326219,1,blink,8,1634647143113,1,1,XYTC,762.603633999825,475.674849003553,1634647143085,0.80452484774315,,
block_1,1,298508,326219,1,blink,8,1634647143156,1,1,XYTC,800.574449300766,437.391191907227,1634647143118,1,,
block_1,1,298508,326219,1,blink,8,1634647143198,1,1,XYTC,840.58011174202,412.963910400867,1634647143184,1,,
block_1,1,298508,326219,1,blink,8,1634647143295,1,1,XYTC,737.40819901228,472.259719669819,1634647143217,1,,
block_1,1,298508,326219,1,blink,8,1634647143338,1,1,XYTC,778.708019256592,425.179297104478,1634647143317,1,,
block_1,1,298508,326219,1,blink,8,1634647143389,1,1,XYTC,792.982504963875,351.650000363588,1634647143350,1,,
block_1,1,298508,326219,1,blink,8,1634647143430,1,1,XYTC,799.733083248138,390.402368456125,1634647143416,1,,
block_1,1,298508,326219,1,blink,8,1634647143479,1,1,XYTC,695.612261295319,440.343408845365,1634647143449,1,,
block_1,1,298508,326219,1,blink,8,1634647143511,1,1,XYTC,674.532963037491,418.422611430287,1634647143483,1,,
block_1,1,298508,326219,1,blink,8,1634647143546,1,1,XYTC,714.49986487627,456.106347637251,1634647143517,1,,
block_1,1,298508,326219,1,blink,8,1634647143582,1,1,XYTC,703.090960085392,423.105912655592,1634647143552,1,,
block_1,1,298508,326219,1,blink,8,1634647143604,1,1,XYTC,699.823163151741,395.967885106802,1634647143587,1,,
block_1,1,298508,326219,1,blink,8,1634647143659,1,1,XYTC,739.847751259804,379.323349893093,1634647143621,1,,
block_1,1,298508,326219,1,blink,8,1634647143719,1,1,XYTC,820.578331947327,451.378170540556,1634647143687,0.873561100403727,,
block_1,1,298508,326219,1,blink,8,1634647143743,1,1,XYTC,583.035753965378,411.631472781301,1634647143723,0.87478590957017,,
block_1,1,298508,326219,1,blink,8,1634647143780,1,1,XYTC,243.65984916687,544.92285400629,1634647143760,0.978805664805847,,
block_1,1,298508,326219,1,blink,8,1634647143821,1,1,XYTC,175.342783927917,575.389623641968,1634647143794,0.979016496329263,,
block_1,1,298508,326219,1,blink,8,1634647143864,1,1,XYTC,131.550765037537,598.198646306992,1634647143830,0.97922524154792,,
block_1,1,298508,326219,1,blink,8,1634647143920,1,1,XYTC,133.684773445129,481.1110496521,1634647143896,0.875953010677706,,
block_1,1,298508,326219,1,blink,8,1634647143951,1,1,XYTC,139.156007766724,460.743559710681,1634647143929,0.877155384309102,,
block_1,1,298508,326219,1,blink,8,1634647143999,1,1,XYTC,92.6694631576538,446.844111196697,1634647143962,0.658844420952971,,
block_1,1,298508,326219,1,blink,8,1634647144050,1,1,XYTC,124.138898849487,438.599312491715,1634647144029,0.661967672707556,,
block_1,1,298508,326219,1,blink,8,1634647144083,1,1,XYTC,168.511219024658,442.814284935594,1634647144062,0.713930618660486,,
block_1,1,298508,326219,1,blink,8,1634647144119,1,1,XYTC,619.439692497253,475.702417083085,1634647144095,0.716588624181519,,
block_1,1,298508,326219,1,blink,8,1634647144181,1,1,XYTC,709.920469075441,497.757801041007,1634647144138,0.872965769196615,,
block_1,1,298508,326219,1,blink,8,1634647144236,1,1,XYTC,706.911074817181,528.419007360935,1634647144204,0.874196158018903,,
block_1,1,298508,326219,1,blink,8,1634647144259,1,1,XYTC,727.161930575967,513.630098104477,1634647144240,0.875415013263752,,
block_1,1,298508,326219,1,blink,8,1634647144303,1,1,XYTC,757.724430263042,464.173157885671,1634647144273,1,,
block_1,1,298508,326219,1,blink,8,1634647144328,1,1,XYTC,736.452420651913,459.868986904621,1634647144307,1,,
block_1,1,298508,326219,1,blink,8,1634647144359,1,1,XYTC,776.354058980942,461.581686325371,1634647144340,1,,
block_1,1,298508,326219,1,blink,8,1634647144394,1,1,XYTC,731.547309458256,420.450492203236,1634647144373,1,,
block_1,1,298508,326219,1,blink,8,1634647144432,1,1,XYTC,775.043038129807,435.905590094626,1634647144406,1,,
block_1,1,298508,326219,1,blink,8,1634647144463,1,1,XYTC,778.965167999268,416.107881814241,1634647144439,1,,
block_1,1,298508,326219,1,blink,8,1634647144518,1,1,XYTC,767.020105719566,392.446292191744,1634647144488,1,,
block_1,1,298508,326219,1,blink,8,1634647144544,1,1,XYTC,751.705684661865,448.696220107377,1634647144522,1,,
block_1,1,298508,326219,1,blink,8,1634647144587,1,1,XYTC,794.572507739067,494.332100450993,1634647144555,1,,
